message,label
My sister going to earn more than me da.,Promotional
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,Promotional
Hahaha..use your brain dear,Promotional
Jus finish watching tv... U?,Promotional
"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",Promotional
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",Promotional
Kothi print out marandratha.,Promotional
But we havent got da topic yet rite?,Promotional
Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,Promotional
"Thanks, I'll keep that in mind",Promotional
Aah bless! How's your arm?,Promotional
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",Promotional
"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",Promotional
What makes you most happy?,Promotional
Wishing you a wonderful week.,Promotional
Sweet heart how are you?,Promotional
"Sir, waiting for your letter.",Promotional
Dude im no longer a pisces. Im an aquarius now.,Promotional
X course it 2yrs. Just so her messages on messenger lik you r sending me,Promotional
I think steyn surely get one wicket:),Promotional
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",Promotional
"Garbage bags, eggs, jam, bread, hannaford wheat chex",Promotional
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,Promotional
Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,Promotional
My birthday is on feb  &lt;#&gt;  da. .,Promotional
So when do you wanna gym?,Promotional
You'd like that wouldn't you? Jerk!,Promotional
Are u awake? Is there snow there?,Promotional
And of course you should make a stink!,Promotional
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",Spam
No go. No openings for that room 'til after thanksgiving without an upcharge.,Promotional
When you guys planning on coming over?,Promotional
Wat ü doing now?,Promotional
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",Promotional
No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,Promotional
Do I? I thought I put it back in the box,Promotional
I'm home...,Promotional
No one interested. May be some business plan.,Promotional
Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,Promotional
Good morning princess! Have a great day!,Promotional
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,Spam
Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,Promotional
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",Spam
Tell me something. Thats okay.,Promotional
Ok,Promotional
Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,Spam
This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,Promotional
"Hey, iouri gave me your number, I'm wylie, ryan's friend",Promotional
Yep get with the program. You're slacking.,Promotional
I'm in inside office..still filling forms.don know when they leave me.,Promotional
"I think your mentor is , but not 100 percent sure.",Promotional
Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),Promotional
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,Promotional
A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,Promotional
Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,Promotional
IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,Spam
Hi mom we might be back later than  &lt;#&gt;,Promotional
dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,Promotional
"Lol, oh you got a friend for the dog ?",Promotional
"Ok., is any problem to u frm him? Wats matter?",Promotional
"K I'll head out in a few mins, see you there",Promotional
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,Promotional
I cant pick the phone right now. Pls send a message,Promotional
I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,Promotional
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,Promotional
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",Spam
Somebody set up a website where you can play hold em using eve online spacebucks,Promotional
Its sunny in california. The weather's just cool,Promotional
You have 1 new message. Call 0207-083-6089,Promotional
"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",Promotional
Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,Promotional
How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,Promotional
How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,Promotional
I'm at work. Please call,Promotional
I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,Promotional
NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,Promotional
Ok.ok ok..then..whats ur todays plan,Promotional
Nt joking seriously i told,Promotional
Watching ajith film ah?,Promotional
Ooooooh I forgot to tell u I can get on yoville on my phone,Promotional
"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",Promotional
I dont know exactly could you ask chechi.,Promotional
Dunno lei shd b driving lor cos i go sch 1 hr oni.,Promotional
As in i want custom officer discount oh.,Promotional
That's necessarily respectful,Promotional
Hi. Hope you had a good day. Have a better night.,Promotional
And he's apparently bffs with carly quick now,Promotional
HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...,Promotional
Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,Promotional
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,Promotional
So gd got free ice cream... I oso wan...,Spam
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,Promotional
So how many days since then?,Promotional
Dear are you angry i was busy dear,Promotional
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,Promotional
... Are you in the pub?,Promotional
There is a first time for everything :),Promotional
"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",Promotional
I ask if u meeting da ge tmr nite...,Promotional
Gr8. So how do you handle the victoria island traffic. Plus when's the album due,Promotional
Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,Promotional
East coast,Promotional
You should get more chicken broth if you want ramen unless there's some I don't know about,Promotional
My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,Promotional
Nope. I just forgot. Will show next week,Promotional
So how are you really. What are you up to. How's the masters. And so on.,Promotional
I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),Promotional
I dont know oh. Hopefully this month.,Promotional
"Hi elaine, is today's meeting confirmed?",Promotional
Ok k..sry i knw 2 siva..tats y i askd..,Promotional
"Sorry, I'll call later",Promotional
U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,Promotional
Otherwise had part time job na-tuition..,Promotional
Oh yeah! And my diet just flew out the window,Spam
Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Promotional
You didnt complete your gist oh.,Promotional
"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",Promotional
"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",Promotional
If I was I wasn't paying attention,Promotional
Thanx a lot 4 ur help!,Promotional
You're gonna have to be way more specific than that,Promotional
Jesus armand really is trying to tell everybody he can find,Promotional
I'm wif him now buying tix lar...,Promotional
Mode men or have you left.,Promotional
Am slow in using biola's fne,Promotional
What are youdoing later? Sar xxx,Promotional
Hey i've booked the 2 lessons on sun liao...,Promotional
Thank you. do you generally date the brothas?,Promotional
"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",Promotional
"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",Promotional
You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,Spam
Good morning. At the repair shop--the ONLY reason i'm up at this hour.,Promotional
"And that's fine, I got enough bud to last most of the night at least",Promotional
I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,Promotional
So that takes away some money worries,Promotional
"aight we can pick some up, you open before tonight?",Promotional
"Latest News! Police station toilet stolen, cops have nothing to go on!",Promotional
Sac needs to carry on:),Promotional
Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,Promotional
What???? Hello wats talks email address?,Promotional
Except theres a chick with huge boobs.,Promotional
Im just wondering what your doing right now?,Promotional
Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,Promotional
For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk,Promotional
Arun can u transfr me d amt,Promotional
"Sorry, I'll call later",Promotional
